TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
PF00095	WAP	0.00020228439774405	-8.50583594111454	15	2	0.0833333333333333	24	16832	6590,5266	SLPI,PI3	SLPI,PI3
PF00086	Thyroglobulin_1	0.000261550399518797	-8.24888356064434	17	2	0.0833333333333333	24	16832	3489,3486	IGFBP6,IGFBP3	IGFBP6,IGFBP3
PF12440	MAGE_N	0.000364447816431704	-7.91712718156104	20	2	0.0833333333333333	24	16832	4105,4102	MAGEA6,MAGEA3	MAGEA6,MAGEA3
PF00219	IGFBP	0.000364447816431704	-7.91712718156104	20	2	0.0833333333333333	24	16832	3489,3486	IGFBP6,IGFBP3	IGFBP6,IGFBP3
PF01454	MAGE	0.000827161264251997	-7.09751088285491	30	2	0.0833333333333333	24	16832	4105,4102	MAGEA6,MAGEA3	MAGEA6,MAGEA3
PF10511	Cementoin	0.00142585551335916	-6.5529832851536	1	1	0.0416666666666667	24	16832	5266	PI3	PI3
PF05281	Secretogranin_V	0.00142585551335916	-6.5529832851536	1	1	0.0416666666666667	24	16832	6447	SCG5	SCG5
PF13895	Ig_2	0.00520698353748514	-5.2577545664186	76	2	0.0833333333333333	24	16832	4680,1048	CEACAM6,CEACAM5	CEACAM6,CEACAM5
PF02412	TSP_3	0.00710981833414791	-4.94627858624617	5	1	0.0416666666666667	24	16832	7057	THBS1	THBS1
PF08374	Protocadherin	0.00710981833414791	-4.94627858624617	5	1	0.0416666666666667	24	16832	5097	PCDH1	PCDH1
PF05735	TSP_C	0.00710981833414791	-4.94627858624617	5	1	0.0416666666666667	24	16832	7057	THBS1	THBS1
PF00287	Na_K-ATPase	0.00710981833414791	-4.94627858624617	5	1	0.0416666666666667	24	16832	481	ATP1B1	ATP1B1
PF00681	Plectin	0.0085259569419027	-4.76464001086267	6	1	0.0416666666666667	24	16832	667	DST	DST
PF02187	GAS2	0.0085259569419027	-4.76464001086267	6	1	0.0416666666666667	24	16832	667	DST	DST
PF16178	Anoct_dimer	0.00994015978504644	-4.61117218348848	7	1	0.0416666666666667	24	16832	55107	ANO1	ANO1
PF00088	Trefoil	0.0113524293937455	-4.47832351445696	8	1	0.0416666666666667	24	16832	7032	TFF2	TFF2
PF00868	Transglut_N	0.0127627682958232	-4.36122307351265	9	1	0.0416666666666667	24	16832	7052	TGM2	TGM2
PF00927	Transglut_C	0.0127627682958232	-4.36122307351265	9	1	0.0416666666666667	24	16832	7052	TGM2	TGM2
PF04547	Anoctamin	0.0141711790173057	-4.2565450235676	10	1	0.0416666666666667	24	16832	55107	ANO1	ANO1
PF02198	SAM_PNT	0.0155776640786767	-4.16191718054557	11	1	0.0416666666666667	24	16832	1999	ELF3	ELF3
PF01841	Transglut_core	0.0155776640786767	-4.16191718054557	11	1	0.0416666666666667	24	16832	7052	TGM2	TGM2
PF07686	V-set	0.0179681765496544	-4.01915305525213	145	2	0.0833333333333333	24	16832	4680,1048	CEACAM6,CEACAM5	CEACAM6,CEACAM5
PF00193	Xlink	0.0197855904754177	-3.92280135998975	14	1	0.0416666666666667	24	16832	7130	TNFAIP6	TNFAIP6
PF00020	TNFR_c6	0.0309226242790669	-3.4762671856734	22	1	0.0416666666666667	24	16832	4982	TNFRSF11B	TNFRSF11B
PF00435	Spectrin	0.0323061969756606	-3.4324962103241	23	1	0.0416666666666667	24	16832	667	DST	DST
PF16208	Keratin_2_head	0.0364455659970635	-3.31193547409806	26	1	0.0416666666666667	24	16832	3855	KRT7	KRT7
PF00093	VWC	0.0378215808954137	-3.27487541611213	27	1	0.0416666666666667	24	16832	7057	THBS1	THBS1
PF00178	Ets	0.0391957125271305	-3.23918791247542	28	1	0.0416666666666667	24	16832	1999	ELF3	ELF3
PF00531	Death	0.043306832446488	-3.1394448632003	31	1	0.0416666666666667	24	16832	4982	TNFRSF11B	TNFRSF11B
PF00001	7tm_1	0.0591101320163294	-2.82835293074742	278	2	0.0833333333333333	24	16832	2861,53836	GPR37,GPR87	GPR37,GPR87
PF00048	IL8	0.0622701872967619	-2.77627250228534	45	1	0.0416666666666667	24	16832	2921	CXCL3	CXCL3
PF00431	CUB	0.0662866331474837	-2.71376701376851	48	1	0.0416666666666667	24	16832	7130	TNFAIP6	TNFAIP6
PF00090	TSP_1	0.0769167172123289	-2.56503203711913	56	1	0.0416666666666667	24	16832	7057	THBS1	THBS1
PF08266	Cadherin_2	0.0874307679672272	-2.43690802203257	64	1	0.0416666666666667	24	16832	5097	PCDH1	PCDH1
PF00307	CH	0.0913438699409007	-2.3931241035997	67	1	0.0416666666666667	24	16832	667	DST	DST
PF00038	Filament	0.0991218877117585	-2.31140499713156	73	1	0.0416666666666667	24	16832	3855	KRT7	KRT7
PF13499	EF-hand_7	0.118288780804839	-2.13462634930964	88	1	0.0416666666666667	24	16832	667	DST	DST
PF00028	Cadherin	0.149368167070486	-1.90134110080381	113	1	0.0416666666666667	24	16832	5097	PCDH1	PCDH1
PF00076	RRM_1	0.248461071690393	-1.39246909887422	199	1	0.0416666666666667	24	16832	11030	RBPMS	RBPMS
PF00856	SET	0.99999999996318	-3.68196702951487e-11	39	0	0	24	16832
PF00439	Bromodomain	0.99999999996318	-3.68196702951487e-11	39	0	0	24	16832
PF00179	UQ_con	0.99999999996318	-3.68196702951487e-11	39	0	0	24	16832
PF01562	Pep_M12B_propep	0.99999999996318	-3.68196702951487e-11	39	0	0	24	16832
PF02493	MORN	0.999999999967587	-3.24129521187822e-11	16	0	0	24	16832
PF07974	EGF_2	0.999999999967587	-3.24129521187822e-11	16	0	0	24	16832
PF00248	Aldo_ket_red	0.999999999967587	-3.24129521187822e-11	16	0	0	24	16832
PF00503	G-alpha	0.999999999967587	-3.24129521187822e-11	16	0	0	24	16832
PF00644	PARP	0.999999999967587	-3.24129521187822e-11	16	0	0	24	16832
PF02141	DENN	0.999999999967587	-3.24129521187822e-11	16	0	0	24	16832
PF00051	Kringle	0.999999999967587	-3.24129521187822e-11	16	0	0	24	16832
PF00254	FKBP_C	0.999999999967587	-3.24129521187822e-11	16	0	0	24	16832
PF00157	Pou	0.999999999967587	-3.24129521187822e-11	16	0	0	24	16832
PF01553	Acyltransferase	0.999999999967587	-3.24129521187822e-11	16	0	0	24	16832
PF01759	NTR	0.999999999967587	-3.24129521187822e-11	16	0	0	24	16832
PF00641	zf-RanBP	0.999999999967587	-3.24129521187822e-11	16	0	0	24	16832
PF01007	IRK	0.999999999967587	-3.24129521187822e-11	16	0	0	24	16832
PF00055	Laminin_N	0.999999999967587	-3.24129521187822e-11	16	0	0	24	16832
PF00388	PI-PLC-X	0.999999999967587	-3.24129521187822e-11	16	0	0	24	16832
PF00646	F-box	0.999999999967587	-3.24129521187822e-11	16	0	0	24	16832
PF00107	ADH_zinc_N	0.999999999967587	-3.24129521187822e-11	16	0	0	24	16832
PF02798	GST_N	0.999999999967587	-3.24129521187822e-11	16	0	0	24	16832
PF00233	PDEase_I	0.999999999970122	-2.98776020887225e-11	21	0	0	24	16832
PF05831	GAGE	0.999999999970122	-2.98776020887225e-11	21	0	0	24	16832
PF01477	PLAT	0.999999999970122	-2.98776020887225e-11	21	0	0	24	16832
PF00610	DEP	0.999999999970122	-2.98776020887225e-11	21	0	0	24	16832
PF00091	Tubulin	0.999999999970122	-2.98776020887225e-11	21	0	0	24	16832
PF01585	G-patch	0.999999999970122	-2.98776020887225e-11	21	0	0	24	16832
PF00611	FCH	0.999999999970122	-2.98776020887225e-11	21	0	0	24	16832
PF00443	UCH	0.999999999981075	-1.89245663436398e-11	71	0	0	24	16832
PF05296	TAS2R	0.999999999986522	-1.34780191716053e-11	24	0	0	24	16832
PF00147	Fibrinogen_C	0.999999999986522	-1.34780191716053e-11	24	0	0	24	16832
PF00385	Chromo	0.999999999986522	-1.34780191716053e-11	24	0	0	24	16832
PF00581	Rhodanese	0.999999999986522	-1.34780191716053e-11	24	0	0	24	16832
PF00652	Ricin_B_lectin	0.999999999986522	-1.34780191716053e-11	24	0	0	24	16832
PF10294	Methyltransf_16	0.999999999987578	-1.24215242172504e-11	10	0	0	24	16832
PF09294	Interfer-bind	0.999999999987578	-1.24215242172504e-11	10	0	0	24	16832
PF00151	Lipase	0.999999999987578	-1.24215242172504e-11	10	0	0	24	16832
PF01465	GRIP	0.999999999987578	-1.24215242172504e-11	10	0	0	24	16832
PF13426	PAS_9	0.999999999987578	-1.24215242172504e-11	10	0	0	24	16832
PF01545	Cation_efflux	0.999999999987578	-1.24215242172504e-11	10	0	0	24	16832
PF01663	Phosphodiest	0.999999999987578	-1.24215242172504e-11	10	0	0	24	16832
PF09240	IL6Ra-bind	0.999999999987578	-1.24215242172504e-11	10	0	0	24	16832
PF03098	An_peroxidase	0.999999999987578	-1.24215242172504e-11	10	0	0	24	16832
PF16297	DUF4939	0.999999999987578	-1.24215242172504e-11	10	0	0	24	16832
PF00609	DAGK_acc	0.999999999987578	-1.24215242172504e-11	10	0	0	24	16832
PF15040	Humanin	0.999999999987578	-1.24215242172504e-11	10	0	0	24	16832
PF00452	Bcl-2	0.999999999987578	-1.24215242172504e-11	10	0	0	24	16832
PF09815	XK-related	0.999999999987578	-1.24215242172504e-11	10	0	0	24	16832
PF16179	RHD_dimer	0.999999999987578	-1.24215242172504e-11	10	0	0	24	16832
PF01979	Amidohydro_1	0.999999999987578	-1.24215242172504e-11	10	0	0	24	16832
PF14497	GST_C_3	0.999999999987578	-1.24215242172504e-11	10	0	0	24	16832
PF13306	LRR_5	0.999999999987578	-1.24215242172504e-11	10	0	0	24	16832
PF02752	Arrestin_C	0.999999999987578	-1.24215242172504e-11	10	0	0	24	16832
PF02886	LBP_BPI_CETP_C	0.999999999987578	-1.24215242172504e-11	10	0	0	24	16832
PF02375	JmjN	0.999999999987578	-1.24215242172504e-11	10	0	0	24	16832
PF00049	Insulin	0.999999999987578	-1.24215242172504e-11	10	0	0	24	16832
PF13176	TPR_7	0.999999999987578	-1.24215242172504e-11	10	0	0	24	16832
PF02204	VPS9	0.999999999987578	-1.24215242172504e-11	10	0	0	24	16832
PF06512	Na_trans_assoc	0.999999999987578	-1.24215242172504e-11	10	0	0	24	16832
