TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
SM00217	WAP	0.000292978710505667	-8.13541061197732	13	2	0.105263157894737	19	9480	6590,5266	SLPI,PI3	SLPI,PI3
SM00211	TY	0.000508397889397365	-7.58424617011832	17	2	0.105263157894737	19	9480	3489,3486	IGFBP6,IGFBP3	IGFBP6,IGFBP3
SM00121	IB	0.000571264447830688	-7.46765832446836	18	2	0.105263157894737	19	9480	3489,3486	IGFBP6,IGFBP3	IGFBP6,IGFBP3
SM01392	MAGE_N	0.000707719806582321	-7.25346229601641	20	2	0.105263157894737	19	9480	4105,4102	MAGEA6,MAGEA3	MAGEA6,MAGEA3
SM01373	MAGE	0.00205498519746786	-6.18748663423854	34	2	0.105263157894737	19	9480	4105,4102	MAGEA6,MAGEA3	MAGEA6,MAGEA3
SM00243	GAS2	0.0119683645896374	-4.42548839450769	6	1	0.0526315789473684	19	9480	667	DST	DST
SM00250	PLEC	0.0139498508754587	-4.27228646070318	7	1	0.0526315789473684	19	9480	667	DST	DST
SM00018	PD	0.0179015349171379	-4.02286882025094	9	1	0.0526315789473684	19	9480	7032	TFF2	TFF2
SM00251	SAM_PNT	0.0218382125775775	-3.82409397314066	11	1	0.0526315789473684	19	9480	1999	ELF3	ELF3
SM00460	TGc	0.0218382125775775	-3.82409397314066	11	1	0.0526315789473684	19	9480	7052	TGM2	TGM2
SM00445	LINK	0.0277152098115863	-3.58577392581298	14	1	0.0526315789473684	19	9480	7130	TNFAIP6	TNFAIP6
SM00208	TNFR	0.0451461464257005	-3.09785035324453	23	1	0.0526315789473684	19	9480	4982	TNFRSF11B	TNFRSF11B
SM00210	TSPN	0.0451461464257005	-3.09785035324453	23	1	0.0526315789473684	19	9480	7057	THBS1	THBS1
SM01411	Ephrin_rec_like	0.0489792765669184	-3.01635799753619	25	1	0.0526315789473684	19	9480	4982	TNFRSF11B	TNFRSF11B
SM00005	DEATH	0.0527978259232056	-2.94128526481453	27	1	0.0526315789473684	19	9480	4982	TNFRSF11B	TNFRSF11B
SM00413	ETS	0.054701649187132	-2.90586142033535	28	1	0.0526315789473684	19	9480	1999	ELF3	ELF3
SM00150	SPEC	0.0566018468871154	-2.87171366379096	29	1	0.0526315789473684	19	9480	667	DST	DST
SM00214	VWC	0.0716736884973975	-2.63563156528876	37	1	0.0526315789473684	19	9480	7057	THBS1	THBS1
SM00408	IGc2	0.0805513861641075	-2.51885996076597	237	2	0.105263157894737	19	9480	4680,1048	CEACAM6,CEACAM5	CEACAM6,CEACAM5
SM00199	SCY	0.0809774430436335	-2.51358464403551	42	1	0.0526315789473684	19	9480	2921	CXCL3	CXCL3
SM00042	CUB	0.0920253541300282	-2.38569115153072	48	1	0.0526315789473684	19	9480	7130	TNFAIP6	TNFAIP6
SM00209	TSP1	0.122648548284956	-2.09843234458938	65	1	0.0526315789473684	19	9480	7057	THBS1	THBS1
SM00033	CH	0.124419092902006	-2.08409963053423	66	1	0.0526315789473684	19	9480	667	DST	DST
SM01391	Filament	0.136718456741521	-1.98983152796875	73	1	0.0526315789473684	19	9480	3855	KRT7	KRT7
SM00409	IG	0.184260554724274	-1.69140446475409	392	2	0.105263157894737	19	9480	4680,1048	CEACAM6,CEACAM5	CEACAM6,CEACAM5
SM00112	CA	0.203919754586096	-1.59002872239629	113	1	0.0526315789473684	19	9480	5097	PCDH1	PCDH1
SM00179	EGF_CA	0.215158152063476	-1.53638193027602	120	1	0.0526315789473684	19	9480	7057	THBS1	THBS1
SM00054	EFh	0.247978436869686	-1.39441348470346	141	1	0.0526315789473684	19	9480	667	DST	DST
SM00181	EGF	0.30975864283832	-1.17196185623643	183	1	0.0526315789473684	19	9480	7057	THBS1	THBS1
SM00360	RRM	0.338814774716678	-1.08230170819204	204	1	0.0526315789473684	19	9480	11030	RBPMS	RBPMS
SM00164	TBC	0.999999999990366	-9.63388199780913e-12	50	0	0	19	9480
SM00015	IQ	0.999999999990366	-9.63388199780913e-12	50	0	0	19	9480
SM00186	FBG	0.99999999999259	-7.41022395806904e-12	24	0	0	19	9480
SM00008	HormR	0.99999999999259	-7.41022395806904e-12	24	0	0	19	9480
SM00547	ZnF_RBZ	0.999999999992761	-7.23923297570068e-12	20	0	0	19	9480
SM00063	FRI	0.999999999992761	-7.23923297570068e-12	20	0	0	19	9480
SM00332	PP2Cc	0.999999999992761	-7.23923297570068e-12	20	0	0	19	9480
SM00293	PWWP	0.999999999992761	-7.23923297570068e-12	20	0	0	19	9480
SM00865	Tubulin_C	0.999999999992761	-7.23923297570068e-12	20	0	0	19	9480
SM00253	SOCS	0.999999999992761	-7.23923297570068e-12	20	0	0	19	9480
SM00037	CNX	0.999999999992761	-7.23923297570068e-12	20	0	0	19	9480
SM01089	Connexin_CCC	0.999999999992761	-7.23923297570068e-12	20	0	0	19	9480
SM00215	VWC_out	0.999999999992761	-7.23923297570068e-12	20	0	0	19	9480
SM00651	Sm	0.999999999992761	-7.23923297570068e-12	20	0	0	19	9480
SM00229	RasGEFN	0.999999999992761	-7.23923297570068e-12	20	0	0	19	9480
SM00013	LRRNT	0.999999999992949	-7.05065707866644e-12	54	0	0	19	9480
SM01177	DUF4210	0.999999999993548	-6.45224532795776e-12	2	0	0	19	9480
SM00433	TOP2c	0.999999999993548	-6.45224532795776e-12	2	0	0	19	9480
SM01382	Ribosomal_L2_C	0.999999999993548	-6.45224532795776e-12	2	0	0	19	9480
SM01096	CPSase_L_D3	0.999999999993548	-6.45224532795776e-12	2	0	0	19	9480
SM00882	CoA_trans	0.999999999993548	-6.45224532795776e-12	2	0	0	19	9480
SM00494	ChtBD2	0.999999999993548	-6.45224532795776e-12	2	0	0	19	9480
SM00188	IL10	0.999999999993548	-6.45224532795776e-12	2	0	0	19	9480
SM01362	DUF663	0.999999999993548	-6.45224532795776e-12	2	0	0	19	9480
SM01288	FISNA	0.999999999993548	-6.45224532795776e-12	2	0	0	19	9480
SM01230	Gln-synt_C	0.999999999993548	-6.45224532795776e-12	2	0	0	19	9480
SM01352	APCDDC	0.999999999993548	-6.45224532795776e-12	2	0	0	19	9480
SM00550	Zalpha	0.999999999993548	-6.45224532795776e-12	2	0	0	19	9480
SM01410	DIM1	0.999999999993548	-6.45224532795776e-12	2	0	0	19	9480
SM00559	Ku78	0.999999999993548	-6.45224532795776e-12	2	0	0	19	9480
SM01282	DBB	0.999999999993548	-6.45224532795776e-12	2	0	0	19	9480
SM00661	RPOL9	0.999999999993548	-6.45224532795776e-12	2	0	0	19	9480
SM01002	AlaDh_PNT_C	0.999999999993548	-6.45224532795776e-12	2	0	0	19	9480
SM00657	RPOL4c	0.999999999993548	-6.45224532795776e-12	2	0	0	19	9480
SM01122	DBC1	0.999999999993548	-6.45224532795776e-12	2	0	0	19	9480
SM00581	PSP	0.999999999993548	-6.45224532795776e-12	2	0	0	19	9480
SM00788	Adenylsucc_synt	0.999999999993548	-6.45224532795776e-12	2	0	0	19	9480
SM00035	CLa	0.999999999993548	-6.45224532795776e-12	2	0	0	19	9480
SM01233	HABP4_PAI-RBP1	0.999999999993548	-6.45224532795776e-12	2	0	0	19	9480
SM01387	Ribosomal_S15	0.999999999993548	-6.45224532795776e-12	2	0	0	19	9480
SM00434	TOP4c	0.999999999993548	-6.45224532795776e-12	2	0	0	19	9480
SM01283	Costars	0.999999999993548	-6.45224532795776e-12	2	0	0	19	9480
SM01097	CPSase_sm_chain	0.999999999993548	-6.45224532795776e-12	2	0	0	19	9480
SM00714	LITAF	0.999999999993548	-6.45224532795776e-12	2	0	0	19	9480
SM01011	AMP_N	0.999999999993548	-6.45224532795776e-12	2	0	0	19	9480
SM01399	Sybindin	0.999999999993548	-6.45224532795776e-12	2	0	0	19	9480
